19098,15.348633,67.227833
19115,9.109833,63.475917
19135,10.263817,64.243367
19195,8.51575,63.597217
19235,15.1615,67.535117
19278,16.153233,68.170717
19336,5.114483,59.4293
19355,5.990283,59.2966
19356,10.877383,64.5387
19635,14.593767,68.8001
19655,5.268483,60.746867
19755,12.441067,65.353183
19855,8.12855,63.149745
19875,7.850267,63.039933
19939,6.050117,60.157417
19977,9.928317,63.99495
19995,8.0306,63.137917
20075,16.236718,67.892433
20096,13.5389,68.060183
20115,5.174483,60.249967
20316,14.948217,68.331483
20396,23.327983,70.2302
20455,6.009367,60.04095
20559,8.75505,63.8225
20576,17.521017,68.813817
20595,5.207633,60.161583
20776,4.97325,60.530883
20796,7.367717,62.59785
20815,6.157667,62.334
20876,14.85465,68.844367
20897,15.30745,68.941433
21016,22.957417,70.549917
21176,16.321417,68.081417
21336,5.80735,61.169417
21397,13.967767,67.036933
21415,5.8583,59.285483
21495,11.532783,64.965367
21516,16.204467,68.057133
21676,10.854067,64.60255
21755,5.885317,59.736467
21795,15.38435,68.339717
21915,5.284933,59.952083
22035,13.432233,66.308317
22095,5.929967,59.9844
22315,5.5593,60.218933
22335,6.977733,62.8021
22435,14.982483,68.673983
22455,5.5954,62.16655
22596,5.801317,59.1944
22775,11.058617,65.001917
22796,13.09655,66.587567
22915,5.114417,60.038183
22955,5.58855,59.685183
23055,17.357317,69.043917
23056,17.264133,69.037683
23375,5.729967,61.099983
23436,4.935933,61.20625
23755,17.64295,68.785283
23816,12.8942,66.256117
24035,5.699283,60.170483
24115,8.4127,63.419617
24135,5.9024,59.778333
24155,17.3398,69.422183
24175,17.287567,69.419467
24197,8.483883,63.415967
24295,13.678183,66.814683
24315,9.981417,64.117617
24455,5.186533,61.60395
24456,8.559183,63.88
24495,5.79345,60.052333
24535,23.39285,70.3414
24575,10.1222,64.184517
24615,4.915633,61.68485
24695,11.272917,64.596367
24696,8.450367,63.758483
24735,5.399417,60.126683
24937,5.725017,59.87075
24975,5.351183,60.069283
25055,5.386017,61.07675
25235,11.372467,64.94605
25695,5.929183,62.259983
25736,16.211517,67.92365
25815,5.534383,59.72365
25835,5.2315,60.156033
25855,18.180067,69.662833
25895,5.665983,59.890983
25896,5.638817,59.875767
26055,16.406417,68.866267
26135,9.0756,63.457717
26155,8.958173,63.447787
26235,5.5269,59.6088
26295,5.16,60.779467
26315,10.913767,64.765967
26435,6.04255,61.112483
26495,16.526933,68.412633
26575,6.337233,59.520333
26595,5.342217,60.035817
26615,16.061433,68.7656
26775,8.636133,63.819233
26795,10.696033,64.418533
26876,15.33005,68.568433
26935,17.061447,69.06865
26955,5.852867,59.4592
27015,22.24615,70.140517
27055,4.968933,61.540367
27095,5.586633,59.7215
27215,6.726683,62.6505
27315,6.208383,60.263667
27436,7.854367,63.256217
27476,19.523283,69.83065
27856,15.1212,67.265333
27876,12.368633,65.311183
27976,12.244583,65.918317
27996,15.236583,68.338817
28036,13.898417,67.118383
28096,5.98335,59.832467
28196,16.914367,68.40205
28296,16.037283,68.716333
28336,12.68205,66.1609
28396,5.63925,60.083867
28416,5.6922,60.456567
28636,8.521533,63.7813
28676,13.126033,66.4367
28896,12.954667,66.618017
28956,13.461467,66.819983
28976,5.0635,60.403
28996,5.543717,59.691783
29016,11.59435,64.964483
29096,14.819833,68.443933
29116,8.167133,63.44995
29276,4.9317,60.509333
29296,13.875217,67.0951
29336,5.26865,60.11805
29356,11.54245,64.755967
29376,12.770283,66.176367
29416,29.215333,70.020583
29458,18.653583,69.730633
29476,18.363983,69.709533
29537,10.630717,64.454633
29557,23.634217,70.4793
29576,15.570433,67.513167
29656,5.019933,61.1051
29697,9.245217,63.3667
29756,17.57155,69.482267
29776,13.601383,66.868417
29816,6.121133,60.146217
29876,10.761667,64.523983
29896,8.6172,63.176117
29936,5.776417,59.9778
29957,7.06875,58.055833
30036,5.938617,59.2955
30076,10.806633,64.764017
30097,13.33115,66.732983
30117,20.978267,69.961317
30137,8.683667,63.65805
30156,15.264333,68.005917
30157,15.26325,67.63265
30176,15.444317,67.7292
30177,11.763017,64.89295
30196,5.355017,60.83205
30216,17.6465,69.145083
30217,20.789433,70.13225
30236,16.291617,68.911633
30257,8.955683,63.458317
30297,9.883233,63.942567
30377,7.670267,63.099933
30437,8.676583,63.864783
30517,17.68705,69.518467
30518,17.672917,69.491383
30537,11.515983,65.134833
30559,4.862317,60.81255
30560,9.619183,63.868933
30637,16.21425,68.025067
30657,7.0268,58.0243
30717,6.4012,60.41365
30757,17.878683,69.474333
30837,5.176033,60.130183
30857,14.1253,67.028367
30877,18.249117,69.747217
30897,9.440483,63.799333
30917,16.282367,68.877117
30957,16.25385,68.033583
30977,13.790067,68.104867
30997,11.162183,64.801733
31038,5.21455,60.220067
31077,17.303767,68.472967
31117,5.713433,60.156017
31137,22.321017,70.191683
31157,5.124833,60.176883
31177,16.0974,68.779583
31217,12.591783,65.782517
31297,17.338667,68.485917
31317,16.131417,68.02925
31338,8.2298,63.270483
31357,11.189217,64.751267
31397,16.701367,68.9288
31398,18.807083,69.892333
31437,8.167767,63.44715
31457,20.7111,69.99355
31477,6.2872,59.317967
31497,4.9192,60.670033
31557,8.463817,63.81835
31577,6.099,61.840917
31637,12.2005,66.081417
31677,6.67125,62.796583
31697,4.94065,60.434183
31717,6.429083,62.530233
31738,17.948417,69.153983
31757,16.914017,68.79125
31777,15.368483,67.605683
31797,24.450483,70.828517
31817,16.775467,68.718283
31857,12.311833,65.856367
31877,11.235517,64.621117
31917,23.827433,70.713367
31958,9.954783,63.97185
31959,8.52635,63.782383
32037,12.777717,66.3489
32057,10.935217,64.81865
32137,5.644033,60.348383
32157,5.23015,59.928017
32197,6.557633,62.644667
32237,21.772333,70.283483
32257,16.66875,68.866417
